client_id,preferred_location,min_budget_DZD,max_budget_DZD,min_area,max_area,preferred_property_type,marital_status,has_kids,property_id,location,price_DZD,area,property_type,rooms,schools_nearby,hospitals_nearby,parks_nearby,public_transport_score,match
ca5dd871,Constantine,6224409,7527636,72,100,apartment,single,False,14712,Algiers,4755446,64,apartment,2,1,2,0,3,0
a6d4012f,Constantine,7257050,8613307,76,123,villa,single,True,18659,Tizi Ouzou,10850470,89,villa,2,3,2,2,9,0
d27f384b,Algiers,6071869,8117610,80,127,apartment,divorced,False,11175,Tizi Ouzou,7843836,88,villa,4,0,0,0,8,0
193acf92,Algiers,6075011,7523407,77,108,apartment,single,True,18220,Tizi Ouzou,9328384,139,apartment,3,0,2,2,6,0
d13d07a3,Tizi Ouzou,7363923,8507194,85,105,apartment,divorced,False,14915,Bejaia,10801555,142,duplex,6,0,2,0,7,0
d70b55db,Tizi Ouzou,6232725,8973631,87,144,apartment,divorced,False,12029,Constantine,7301573,78,villa,5,2,2,1,8,0
6ae19f3c,Algiers,6120015,8740244,75,125,villa,divorced,True,14981,Bejaia,10597953,143,villa,2,3,2,2,8,0
7fdbdf5f,Bejaia,7619480,10988080,83,107,apartment,single,False,16606,Algiers,8619817,142,duplex,3,1,1,2,4,0
8ab3e885,Constantine,6128353,8148630,70,102,villa,single,False,14902,Blida,6789788,75,apartment,6,1,1,2,4,0
8319b10e,Algiers,6520897,7691757,73,128,duplex,single,False,11602,Bejaia,6077258,117,apartment,4,1,2,0,8,0
bffb36ef,Constantine,7527913,9301620,90,146,apartment,divorced,False,10016,Algiers,6178159,72,duplex,3,3,0,2,7,0
d3aa9f39,Algiers,5041867,8945056,75,130,duplex,married,True,14968,Bejaia,5615012,116,villa,5,2,1,0,8,0
a1d0030f,Constantine,5094564,7507365,81,108,apartment,single,False,12936,Blida,6824441,128,duplex,2,2,1,0,10,0
ee1d6262,Blida,5232979,7728787,89,138,villa,divorced,True,19965,Bejaia,4124427,122,duplex,6,1,0,2,3,0
52010326,Algiers,6414064,8104486,70,112,villa,divorced,False,14464,Algiers,8561667,129,duplex,4,0,0,1,3,0
a696f2d3,Algiers,7658575,9770126,99,124,apartment,divorced,False,11940,Constantine,5004404,122,apartment,5,1,2,2,7,0
064e4a9e,Tizi Ouzou,6584291,8986730,94,136,villa,divorced,False,13122,Oran,4915822,148,apartment,2,2,0,0,5,0
e4c28ea8,Constantine,5224258,8906781,71,111,apartment,married,True,19511,Bejaia,6139055,90,villa,2,1,0,2,4,0
406e2e47,Bejaia,6220682,10150230,92,127,villa,divorced,True,12393,Bejaia,7905375,129,villa,3,1,0,0,3,0
584ca331,Constantine,7983300,9412574,99,157,duplex,married,True,18327,Bejaia,10922176,91,villa,6,1,2,2,6,0
ad3cd750,Algiers,5733350,9004636,75,113,duplex,divorced,False,14298,Algiers,7391388,76,duplex,4,3,2,1,6,0
be0d3cb8,Oran,7359033,9484055,98,136,duplex,divorced,True,15919,Bejaia,6810669,105,villa,4,0,0,2,8,0
761b1fe0,Constantine,6828312,8606999,98,125,apartment,single,True,10104,Algiers,6820348,98,villa,5,3,2,0,6,0
b2b80c41,Oran,5103565,6714237,95,147,apartment,single,True,18413,Blida,5329158,68,duplex,4,1,0,0,10,0
569cb529,Bejaia,6320521,7640576,93,128,apartment,married,True,13733,Algiers,6926634,111,villa,2,3,2,2,4,0
3ae7b8ea,Tizi Ouzou,6189339,8946581,89,122,villa,single,True,11826,Algiers,4972692,69,villa,3,3,1,1,3,0
038ae8d0,Constantine,6394792,10106673,95,154,duplex,divorced,False,15772,Bejaia,6211561,108,villa,3,3,0,0,5,0
6ce9c684,Oran,5427799,6828612,84,120,duplex,single,True,15252,Algiers,10640639,96,villa,5,1,1,0,3,0
458c64c5,Oran,6235523,8725843,95,135,villa,single,False,12113,Oran,8889561,66,apartment,4,1,1,0,4,0
933ad3f7,Oran,7816009,10710059,80,104,villa,single,True,12301,Bejaia,4286423,90,apartment,6,3,2,1,4,0
6f802540,Oran,5490481,8470327,83,122,villa,single,True,19036,Blida,5062237,84,apartment,2,0,2,1,6,0
a22de006,Oran,7619138,11079369,74,111,apartment,single,True,15388,Algiers,7538225,141,villa,3,2,1,2,6,0
537faf1f,Algiers,6902456,10196700,98,127,duplex,divorced,False,17057,Blida,7863791,70,villa,6,2,2,2,7,0
9c30fcb3,Oran,7811189,10611333,71,117,duplex,married,True,18739,Algiers,5135215,88,duplex,3,3,1,1,9,0
c870f04a,Blida,5466897,8648365,73,115,apartment,single,True,10523,Oran,8156529,94,villa,5,0,2,0,10,0
389cc611,Algiers,7495459,11479396,97,122,duplex,divorced,False,17494,Oran,5369178,143,apartment,5,1,0,0,10,0
a25e9e0c,Bejaia,7250104,9004373,85,136,villa,divorced,False,11747,Constantine,8853562,77,villa,3,2,0,0,6,0
a24b9efe,Algiers,6943959,8687738,89,137,duplex,single,False,19620,Tizi Ouzou,5723503,103,apartment,4,2,2,0,6,0
4c23b462,Oran,5990013,9441673,85,115,duplex,divorced,True,17591,Algiers,5094010,150,villa,5,0,1,1,3,0
0f4d8e3a,Constantine,7921095,9715689,96,126,apartment,divorced,True,12382,Oran,7540585,135,apartment,2,3,0,0,3,0
9f48cc20,Constantine,6125079,8212973,73,109,apartment,divorced,True,17003,Oran,9078331,86,apartment,3,1,1,1,5,0
da9960e3,Oran,5363658,6389371,81,133,duplex,married,True,11809,Blida,5449677,73,villa,6,1,1,1,8,0
4463f9be,Oran,7898391,11815187,87,144,duplex,married,True,11101,Oran,5981987,124,duplex,5,2,1,1,8,0
e6e452c2,Constantine,5159578,8701630,76,119,apartment,married,False,10392,Blida,5595641,85,apartment,3,0,1,2,6,0
3144969a,Tizi Ouzou,5478922,9039155,72,124,apartment,married,True,18798,Oran,4160107,75,duplex,5,1,1,1,5,0
0290ea7e,Bejaia,6425652,7798081,73,100,apartment,single,False,18777,Bejaia,6892264,65,villa,5,0,1,0,8,0
54ab6602,Tizi Ouzou,6251623,8444255,74,134,apartment,divorced,False,18866,Bejaia,10393268,115,villa,5,0,0,0,7,0
336e50aa,Bejaia,5458931,7431155,81,103,villa,single,True,13925,Tizi Ouzou,7718322,90,villa,2,1,2,1,9,0
24ff7df9,Algiers,6949166,9984757,99,119,villa,married,False,10488,Bejaia,5308224,79,apartment,3,0,1,2,7,0
e9fd50d8,Tizi Ouzou,6289100,7593502,81,128,apartment,married,False,13591,Tizi Ouzou,10084903,66,villa,4,1,0,2,4,0
9c84622c,Constantine,7534653,10505351,95,154,villa,single,False,18822,Oran,5511786,81,villa,3,2,1,2,9,0
0deabce9,Blida,5751986,8219053,99,123,villa,divorced,True,16097,Algiers,9304906,114,duplex,5,2,1,0,9,0
714c4e39,Constantine,7793568,10814245,79,114,duplex,married,False,17810,Tizi Ouzou,7967327,104,villa,3,3,2,0,9,0
56c38c9d,Blida,6536010,7775412,90,122,duplex,single,False,15397,Constantine,6874708,82,duplex,5,2,1,2,3,0
772c8f52,Tizi Ouzou,5330925,8087012,99,147,apartment,divorced,True,19150,Bejaia,7687217,66,apartment,2,2,0,0,4,0
364a05a5,Algiers,6866041,9192034,91,146,duplex,divorced,False,19846,Tizi Ouzou,6511828,61,apartment,5,3,2,0,5,0
b91c8757,Blida,5381796,7835875,94,127,duplex,married,True,14127,Oran,7144662,91,duplex,5,1,2,1,8,0
06853218,Algiers,7477120,9455718,71,98,villa,married,False,19513,Oran,6268697,123,duplex,6,1,0,0,5,0
41413acc,Constantine,5741377,6803034,96,131,duplex,single,True,12236,Blida,5165870,61,duplex,5,2,0,0,9,0
fa4aa2c8,Bejaia,7062620,10624659,85,106,duplex,single,True,10578,Algiers,6063309,142,duplex,6,0,0,1,6,0
d2debd30,Algiers,6457738,9454604,71,126,apartment,divorced,True,17135,Oran,5841603,118,villa,5,2,0,2,9,0
7f41fe09,Blida,6822458,9007264,88,145,duplex,single,False,18312,Tizi Ouzou,9548996,134,duplex,3,1,0,2,5,0
a1b609b1,Blida,7075408,10005152,80,131,villa,single,True,10740,Oran,8184099,74,duplex,3,0,0,0,6,0
9db9e3a4,Bejaia,5263790,8889697,88,143,duplex,married,False,19003,Tizi Ouzou,10102806,94,villa,4,0,0,2,6,0
40ec1825,Oran,6921188,9756472,84,110,apartment,divorced,True,16123,Blida,4718563,121,apartment,2,1,0,2,9,0
333c2953,Constantine,7112275,10813578,94,146,duplex,married,False,12770,Tizi Ouzou,9373195,72,duplex,3,1,1,0,8,0
7eb9ddde,Tizi Ouzou,6308076,8467028,75,116,villa,divorced,True,19887,Blida,10317513,136,villa,6,0,2,1,9,0
e6cbeb9a,Bejaia,6625339,8730214,90,133,duplex,single,True,14454,Algiers,4515765,85,villa,2,0,0,1,3,0
d8189319,Oran,5637344,9474753,91,136,apartment,divorced,True,16151,Algiers,4728706,103,duplex,5,3,1,0,10,0
3e5e5905,Tizi Ouzou,6013233,7132673,89,110,apartment,married,False,15340,Blida,8572378,119,apartment,2,1,0,0,4,0
55b82336,Oran,5110244,6691855,92,142,apartment,married,True,19469,Bejaia,7136089,95,apartment,2,3,0,0,8,0
152171b0,Oran,7941894,11584723,92,138,villa,single,False,16547,Oran,6565925,76,villa,4,3,1,2,6,0
cebd115c,Oran,7326291,11029865,94,122,duplex,single,True,13028,Tizi Ouzou,8211108,78,duplex,4,0,0,1,8,0
f6e5a586,Oran,5049018,6291239,84,108,duplex,single,True,13884,Tizi Ouzou,8295180,68,duplex,5,2,0,2,8,0
c4a0979c,Tizi Ouzou,6318478,8196476,85,132,apartment,divorced,False,15386,Algiers,4044403,145,apartment,3,2,0,2,5,0
6c93e607,Constantine,6225201,7903759,75,110,duplex,divorced,True,17521,Tizi Ouzou,10098284,65,apartment,2,3,2,0,4,0
117b6eb5,Constantine,5356435,6832812,83,131,duplex,divorced,False,18217,Blida,6168172,75,villa,6,1,0,1,10,0
f084a4e2,Oran,7650158,11032441,72,127,villa,single,True,17385,Algiers,7561244,75,duplex,6,1,2,0,4,0
ce82288d,Bejaia,6111466,8309632,72,94,villa,married,True,15068,Algiers,6198911,120,duplex,2,2,2,1,10,0
811bcf4c,Tizi Ouzou,5447310,9112482,90,131,villa,divorced,True,18121,Constantine,6823813,124,apartment,3,3,0,1,9,0
a649a6f2,Algiers,7576083,10487441,72,93,duplex,single,True,14859,Bejaia,10463658,74,villa,4,2,2,1,10,0
9d2a4677,Tizi Ouzou,6102386,7453441,87,116,apartment,single,False,18399,Oran,5406799,65,apartment,6,1,2,0,5,0
e567d1a8,Constantine,6818345,10661379,79,109,apartment,married,True,19142,Tizi Ouzou,7771365,134,duplex,6,0,2,2,8,0
04f73146,Tizi Ouzou,6728126,9625251,92,117,apartment,married,False,15079,Algiers,8851675,97,apartment,2,3,1,0,9,0
d28b66ea,Tizi Ouzou,5726647,8633994,76,110,apartment,divorced,True,16788,Constantine,5053628,66,villa,3,1,1,1,6,0
11209915,Tizi Ouzou,5879877,7562343,95,124,duplex,single,False,11897,Bejaia,5390994,91,duplex,4,1,1,0,7,0
fbfefde0,Oran,6860099,7902703,99,143,villa,married,True,14488,Oran,6963600,116,villa,5,0,0,1,9,0
a804751e,Constantine,6336786,9828951,95,145,duplex,divorced,False,18465,Algiers,7307834,62,apartment,6,0,2,0,10,0
4cf266a7,Blida,6526226,9841976,95,122,duplex,divorced,False,19335,Bejaia,7587082,130,apartment,4,1,0,2,9,0
596e0ec7,Blida,7253041,9139036,79,109,villa,married,True,17338,Tizi Ouzou,6450004,125,duplex,6,1,1,2,7,0
d23df78f,Blida,7217711,10834658,86,118,duplex,married,False,18486,Algiers,8519262,147,villa,2,0,1,1,9,0
07cf2de6,Oran,5383217,8881219,90,130,apartment,married,False,10563,Blida,8852047,117,villa,2,2,0,1,4,0
a129a631,Oran,6001414,8334951,91,143,villa,divorced,True,17567,Tizi Ouzou,6060603,120,duplex,3,2,1,2,3,0
98318258,Bejaia,7944648,11290867,91,128,apartment,divorced,False,12849,Blida,10374693,84,villa,6,3,1,0,7,0
aa63318f,Tizi Ouzou,6765275,9924926,71,105,duplex,married,True,19301,Tizi Ouzou,4035272,132,duplex,6,0,1,0,5,0
6b74bb46,Constantine,6909451,8886051,82,116,apartment,single,False,17271,Constantine,6311423,77,duplex,2,3,0,1,3,0
957b14ab,Constantine,7706716,10150131,82,124,villa,married,False,10793,Algiers,5615859,138,duplex,5,2,0,1,5,0
b3d30529,Blida,5736179,9478820,82,130,villa,married,False,10668,Oran,5468797,64,apartment,5,3,0,1,10,0
3f627ba5,Tizi Ouzou,5204056,8957751,93,147,apartment,single,False,10878,Tizi Ouzou,7212694,141,villa,6,2,1,1,3,0
762f6f80,Oran,6757739,8112173,82,137,villa,married,False,13353,Constantine,7179839,72,apartment,4,0,0,0,10,0
d447eef3,Blida,7856937,9095823,74,96,villa,married,True,11400,Tizi Ouzou,6888851,124,villa,2,1,0,2,3,0
a6f553bf,Bejaia,5050668,7518890,77,107,duplex,married,True,11000,Constantine,5788633,148,apartment,3,2,2,1,7,0
1154dac4,Algiers,5076702,7647052,85,121,apartment,married,True,10283,Blida,7695187,121,apartment,5,1,1,1,10,0
d7389898,Constantine,7184723,9017154,89,131,villa,divorced,True,18007,Bejaia,7692978,73,duplex,4,2,1,2,3,0
833e2ffb,Blida,6786661,9719577,70,92,duplex,divorced,True,17039,Blida,8517661,129,villa,3,2,1,2,10,0
cf0742e4,Tizi Ouzou,7537655,9549489,97,117,duplex,divorced,False,13104,Blida,5520308,143,duplex,5,0,2,0,7,0
7c9e1ea5,Oran,7358185,10049301,99,155,villa,single,False,11749,Constantine,5812144,140,villa,5,0,1,1,9,0
10a9163e,Tizi Ouzou,5122395,8073913,76,120,duplex,divorced,True,15137,Blida,6196988,138,villa,5,0,2,1,7,0
726296ae,Constantine,6292232,8671947,86,142,villa,single,True,15144,Algiers,5958333,142,duplex,4,1,0,0,3,0
f325e853,Constantine,5442516,9066872,87,115,apartment,divorced,True,16409,Bejaia,5730925,100,apartment,5,0,2,1,7,0
0c6c9de3,Bejaia,7919181,9245903,79,134,apartment,single,True,17322,Tizi Ouzou,4110090,127,duplex,5,2,0,2,4,0
7a51d907,Tizi Ouzou,7454410,10545330,94,123,apartment,divorced,True,12126,Bejaia,10743130,116,apartment,6,3,0,2,3,0
dc56f624,Bejaia,5983176,8245615,76,115,apartment,married,True,18872,Algiers,4790482,148,apartment,4,0,2,1,7,0
d440de8b,Bejaia,6602575,9180912,100,133,apartment,divorced,True,12723,Tizi Ouzou,5064892,84,villa,3,1,2,0,9,0
876273fa,Oran,5898434,6917846,78,119,apartment,married,True,12168,Bejaia,7541522,149,apartment,6,1,0,2,4,0
733f0079,Oran,5996813,9840520,88,115,villa,married,False,14056,Oran,8571081,134,villa,4,3,0,1,4,0
1c594911,Constantine,5897750,8471041,72,103,duplex,single,True,16073,Algiers,4103334,94,duplex,3,2,2,2,7,0
1e3cb8a2,Constantine,7657088,11528826,97,155,duplex,single,False,10440,Bejaia,10281592,71,duplex,5,3,0,1,8,0
238cce5b,Tizi Ouzou,6110020,9631360,72,100,duplex,single,True,12919,Oran,4954029,143,apartment,2,2,2,1,8,0
b4cb54c5,Blida,5615723,9335547,74,129,apartment,divorced,False,10006,Blida,8432727,69,apartment,5,0,1,0,3,0
0dd02034,Tizi Ouzou,5471151,7642728,89,124,apartment,married,True,12335,Algiers,6092813,89,duplex,2,0,0,0,8,0
0b434395,Oran,5688548,9564905,71,129,villa,divorced,False,13894,Constantine,9625356,117,apartment,3,1,2,0,3,0
27d2b82e,Algiers,5586318,7717527,86,126,apartment,single,False,19988,Constantine,7131700,148,duplex,5,2,2,2,6,0
8d6e1ae3,Algiers,5694910,9447997,89,123,villa,divorced,True,15404,Oran,5299108,100,duplex,4,0,0,0,5,0
472f8d57,Blida,5506323,8421330,85,127,villa,divorced,False,14669,Constantine,5929091,92,villa,2,3,0,2,10,0
76bad7f5,Blida,7110947,10526373,97,130,villa,divorced,True,12670,Algiers,6444215,112,apartment,6,3,1,1,8,0
ab9c6d8d,Tizi Ouzou,5139396,6289900,89,139,villa,married,False,12461,Algiers,10541378,120,apartment,5,2,0,0,9,0
5b7433ee,Bejaia,5051287,7246875,71,101,duplex,married,True,13307,Algiers,7144499,122,apartment,3,2,0,2,4,0
4001d3df,Algiers,7966426,11283587,87,124,duplex,single,False,17616,Bejaia,9067774,115,villa,3,2,2,0,3,0
4adf387d,Bejaia,7288201,9735571,70,93,duplex,single,True,10546,Constantine,6402870,148,villa,6,0,0,0,8,0
2ea562e4,Tizi Ouzou,7243458,8327587,93,134,duplex,divorced,False,17151,Constantine,5785601,95,apartment,2,0,2,2,9,0
41aa1252,Blida,7363617,9242953,81,134,apartment,single,True,16210,Algiers,9578442,116,villa,4,2,2,0,3,0
06cb34c0,Constantine,7442245,10407999,78,137,duplex,single,True,17184,Bejaia,6485416,73,villa,5,2,0,0,6,0
f7582065,Blida,7459342,10015991,80,113,apartment,divorced,False,18078,Bejaia,5592326,77,duplex,4,3,2,2,6,0
52e1d610,Tizi Ouzou,5145317,6426235,79,123,apartment,single,False,12826,Algiers,5334767,114,apartment,6,2,2,2,8,0
be4c89cb,Constantine,5308233,7091802,82,123,apartment,single,True,19310,Algiers,7638240,99,apartment,2,3,0,0,6,0
84b980e0,Bejaia,7546010,10011130,70,91,duplex,single,True,14594,Bejaia,7347041,61,villa,2,0,1,2,8,0
6cdf84a2,Oran,7523802,9922315,73,93,villa,single,False,15725,Blida,6488941,75,duplex,6,1,1,1,9,0
5b0fed62,Blida,6557603,8611661,98,150,duplex,divorced,False,14285,Tizi Ouzou,6109453,111,duplex,3,1,2,2,10,0
af854f70,Algiers,7187344,9174293,70,104,villa,divorced,True,14281,Tizi Ouzou,7506149,68,apartment,6,2,1,2,5,0
c14e6991,Bejaia,6998623,8222568,73,126,duplex,divorced,False,10489,Bejaia,5149273,75,apartment,4,2,2,2,7,0
565072eb,Algiers,5049397,7406589,78,111,apartment,married,True,17957,Bejaia,10174776,90,duplex,3,0,2,0,4,0
3713e869,Constantine,7393283,8397273,88,143,duplex,single,False,19220,Constantine,10996359,105,villa,3,3,2,2,4,0
a70c215c,Constantine,6321975,10095878,98,122,villa,single,True,19775,Oran,9112103,84,villa,3,3,2,0,3,0
c24d2c72,Constantine,6448065,8202380,71,93,apartment,married,False,17865,Algiers,5969011,147,duplex,5,2,0,1,10,0
5b25159f,Constantine,7571397,10873509,100,151,apartment,single,False,13958,Algiers,6160410,139,apartment,3,2,1,2,4,0
84d39bf7,Bejaia,7662954,9387797,97,156,villa,single,False,12287,Bejaia,6239675,78,villa,2,3,1,1,10,0
bb94fc5b,Bejaia,7368877,8949578,89,148,duplex,single,True,11401,Blida,10497780,136,duplex,5,0,0,1,10,0
abee155e,Blida,6524378,7850519,92,121,villa,single,True,17052,Algiers,10881422,145,villa,5,1,2,1,4,0
53938cdf,Constantine,6783072,8258092,82,126,villa,married,False,18914,Algiers,8543894,149,villa,5,2,1,2,6,0
7f273b30,Bejaia,6602916,10392229,81,107,duplex,married,False,10925,Oran,7713231,136,villa,5,1,0,0,5,0
ed1d3046,Tizi Ouzou,7153123,8963411,82,128,duplex,married,False,16882,Constantine,8135140,101,duplex,5,2,1,2,4,0
7ee4ceb9,Oran,7651076,8653237,71,91,apartment,divorced,False,12966,Algiers,6389801,88,duplex,5,2,2,1,7,0
6d4adb80,Oran,6544792,7838308,91,124,villa,married,True,17746,Oran,7961134,110,apartment,2,1,2,1,9,0
6ee03615,Blida,6059497,7822375,80,110,duplex,single,False,19626,Constantine,5401526,123,villa,6,0,1,2,10,0
da6eb28a,Algiers,5539920,7247486,77,124,apartment,married,True,17036,Constantine,5143048,113,villa,5,1,0,2,8,0
1bcb456f,Oran,7338356,10291896,96,118,duplex,married,True,14986,Constantine,5360012,148,duplex,3,1,1,1,10,0
09194eee,Tizi Ouzou,5944310,7140989,83,143,duplex,married,True,17410,Tizi Ouzou,7301525,119,apartment,6,2,0,0,10,0
2f923de8,Constantine,5794019,7993126,98,132,apartment,divorced,True,11252,Tizi Ouzou,10427327,103,duplex,2,1,1,2,6,0
a30c605a,Tizi Ouzou,6022589,7967062,93,149,villa,married,True,15391,Oran,10163409,114,apartment,5,2,1,0,4,0
00868379,Blida,5432357,7263558,93,125,duplex,divorced,True,15206,Blida,6622712,113,duplex,3,0,1,1,9,0
a172e92a,Blida,5088724,6720159,99,133,apartment,divorced,False,11828,Algiers,5312743,129,duplex,6,1,2,2,9,0
b92c6b8f,Constantine,5760787,7533268,91,114,duplex,divorced,True,16337,Tizi Ouzou,10653325,77,villa,5,0,1,1,3,0
2c103137,Blida,5130423,7959688,80,102,duplex,married,True,13420,Algiers,4471301,64,villa,6,2,1,0,6,0
f8a83498,Constantine,6631854,9821246,70,97,duplex,single,False,11826,Bejaia,7071184,104,villa,5,2,0,2,5,0
4ffaea47,Algiers,7385192,9717930,81,130,villa,single,False,10326,Blida,6513766,130,apartment,3,0,1,2,6,0
d2320b19,Blida,6887811,9879485,75,113,villa,married,True,11225,Oran,6546197,69,apartment,3,0,2,0,8,0
45fc1520,Algiers,6273443,9471349,92,122,apartment,divorced,True,18728,Bejaia,10047438,133,villa,5,1,2,1,9,0
fe680a1e,Oran,6818182,9483029,89,112,villa,divorced,False,18992,Constantine,9035582,73,apartment,3,0,2,1,9,0
43eee688,Algiers,7239525,10317538,91,119,apartment,married,True,16559,Oran,8143628,63,apartment,6,2,2,1,6,0
c2041194,Tizi Ouzou,7398976,10393099,86,132,duplex,divorced,False,15160,Blida,9223598,92,duplex,6,1,1,2,4,0
e4a921ad,Constantine,6540642,10282861,89,121,duplex,single,True,12744,Bejaia,4108970,130,villa,4,0,0,0,5,0
92826d5e,Blida,6704694,7864774,86,124,apartment,divorced,False,19089,Tizi Ouzou,4407482,138,apartment,4,0,0,2,10,0
19ee5aee,Constantine,7677174,10417665,93,150,duplex,divorced,False,14584,Constantine,8207433,133,villa,2,2,0,1,3,0
e0016478,Bejaia,6685500,9988476,75,112,duplex,single,False,15337,Blida,10607752,97,villa,6,2,1,1,9,0
dc736bf7,Oran,5056693,6407108,73,107,apartment,married,False,19008,Bejaia,5327660,92,duplex,3,3,0,1,6,0
205f181c,Tizi Ouzou,6073464,9233895,84,105,villa,divorced,True,10832,Algiers,6256740,62,villa,2,0,1,1,10,0
37a8ab49,Oran,5195650,7139097,92,138,duplex,single,False,18740,Constantine,5509345,77,apartment,4,3,1,0,6,0
3a41d393,Tizi Ouzou,5675666,9496487,85,139,apartment,single,False,19828,Oran,6121949,149,apartment,2,0,0,2,3,0
480c753a,Bejaia,5511087,8326516,73,110,apartment,married,False,12173,Bejaia,10726823,76,apartment,6,2,1,2,7,0
372d7df7,Constantine,5754331,8899733,87,119,duplex,single,False,13102,Bejaia,7109679,108,duplex,6,3,2,2,10,0
ab529f27,Oran,7378374,9779200,90,144,apartment,single,True,19876,Bejaia,7065720,114,villa,6,2,1,2,6,0
ef8ccb0b,Tizi Ouzou,7967867,11104008,87,137,apartment,single,False,17852,Bejaia,10585625,69,apartment,6,3,1,2,9,0
5914121a,Constantine,5194731,6886061,90,129,duplex,married,False,11515,Algiers,6290125,80,villa,5,2,1,0,9,0
94276bc6,Oran,6968193,8196990,72,124,duplex,single,False,11368,Algiers,8981991,88,apartment,2,0,2,2,4,0
ea90e626,Blida,6406863,9766964,91,113,villa,divorced,True,13250,Bejaia,6409840,149,villa,2,3,1,0,7,0
f3c85043,Bejaia,6999461,8636826,99,144,villa,divorced,False,10897,Tizi Ouzou,4792252,122,duplex,5,3,0,1,10,0
b7572cf8,Constantine,7367724,8692400,94,122,duplex,single,False,19060,Constantine,9097221,107,duplex,6,3,2,1,5,0
44ff3a7e,Constantine,6455484,8612461,74,114,apartment,divorced,False,18636,Blida,6866159,145,duplex,4,0,1,2,5,0
277a1395,Constantine,6498878,8892073,82,117,apartment,married,True,11697,Oran,8050739,120,duplex,4,0,1,1,8,0
cf4a076f,Oran,7063824,9180597,87,147,duplex,divorced,False,12002,Oran,5881083,148,duplex,4,0,1,2,4,0
d88d5636,Tizi Ouzou,5708298,8167002,97,143,apartment,divorced,True,11377,Bejaia,5941812,141,duplex,3,3,0,0,5,0
a5f580fd,Constantine,6980665,8573758,80,140,villa,single,False,14540,Tizi Ouzou,7247189,76,villa,6,3,0,2,4,0
1a08a1b2,Oran,5578817,9555068,82,119,villa,single,False,17111,Blida,4937623,113,duplex,2,0,2,2,9,0
d495ac1f,Oran,5785668,9484428,87,144,duplex,married,True,10038,Oran,5392486,138,villa,5,0,1,0,8,0
cd8b8059,Bejaia,7018071,9820195,72,129,duplex,married,True,13996,Algiers,6699244,119,duplex,5,0,0,0,6,0
d728b218,Constantine,6538840,8859430,79,112,apartment,divorced,True,15680,Bejaia,6799202,92,duplex,4,0,0,0,7,0
6518e3e8,Tizi Ouzou,5430588,6605961,84,130,duplex,married,True,14484,Algiers,8858175,95,apartment,6,0,0,2,8,0
c395ce1e,Constantine,6528580,8159430,83,129,apartment,married,True,14756,Bejaia,6730971,104,villa,2,3,1,1,7,0
a8158c3a,Constantine,7610854,11264388,93,129,apartment,married,True,15377,Bejaia,9351360,87,villa,2,0,0,0,6,0
368968e6,Blida,7130881,10709401,89,140,apartment,single,False,16653,Constantine,7134080,139,apartment,3,0,1,1,4,0
cb0b9f3b,Constantine,6928633,9925473,92,132,duplex,single,False,10753,Constantine,7300816,92,duplex,5,3,1,1,3,0
ddb4d813,Algiers,7571353,10328587,72,121,villa,divorced,False,14939,Algiers,7006407,110,apartment,2,0,2,0,8,0
70c09f38,Algiers,5228859,7600986,75,113,duplex,divorced,True,10077,Algiers,4791611,123,villa,2,1,2,2,4,0
cb0a28bc,Algiers,6558941,9599538,83,112,villa,married,False,18512,Bejaia,7069223,61,villa,2,3,1,1,7,0
59ac69d7,Algiers,6918373,7922479,90,117,duplex,married,False,13290,Constantine,6283149,113,villa,3,1,0,1,5,0
523c5b0c,Blida,6102886,7697192,97,137,duplex,single,True,14769,Blida,5575298,101,duplex,6,2,2,0,9,0
95f9b27a,Oran,7782922,11345558,84,107,villa,single,True,17546,Blida,7507107,113,duplex,2,1,2,2,7,0
f080ea74,Constantine,6680132,8772864,87,119,villa,single,False,13568,Oran,8819631,129,apartment,4,0,0,0,3,0
7ffdf26a,Bejaia,5497599,9346350,73,103,apartment,single,True,17276,Algiers,8603301,81,villa,3,1,1,1,7,0
ce894bc4,Bejaia,5676229,9118349,97,143,villa,married,False,17255,Tizi Ouzou,5598434,64,duplex,2,2,0,0,8,0
3a9663fd,Tizi Ouzou,6756958,10469924,78,127,villa,married,True,11997,Blida,4123543,116,duplex,2,3,2,1,10,0
e54a7504,Oran,7673213,10690433,85,144,apartment,divorced,False,14799,Bejaia,5814887,81,villa,5,0,0,1,3,0
d244bc48,Algiers,7783350,10025578,78,100,duplex,divorced,True,16884,Tizi Ouzou,9856172,101,duplex,4,1,0,1,8,0
78811100,Tizi Ouzou,7663557,11388191,81,117,duplex,married,True,19275,Tizi Ouzou,5663145,118,villa,4,0,1,0,3,0
bf7858dc,Oran,5406023,8303815,90,141,villa,married,False,16936,Algiers,7170622,81,apartment,5,0,2,0,5,0
6a3c2889,Bejaia,6890066,9953775,74,116,villa,single,False,16970,Blida,7079374,72,apartment,4,2,0,2,4,0
a26daf10,Bejaia,5511490,9099931,85,119,villa,married,True,11443,Tizi Ouzou,5316179,63,duplex,4,0,2,2,6,0
f39c67fc,Constantine,5771494,9598253,78,103,apartment,divorced,False,16091,Constantine,7485841,134,duplex,2,1,0,2,9,0
4ecc710d,Algiers,6665406,7732909,87,130,apartment,married,False,18508,Constantine,7393572,144,apartment,5,3,1,1,3,0
