client_id,preferred_location,min_budget_DZD,max_budget_DZD,min_area,max_area,preferred_property_type,marital_status,has_kids,property_id,location,price_DZD,area,property_type,rooms,schools_nearby,hospitals_nearby,parks_nearby,public_transport_score,match
4883,Ouargla,7806283,10140176,77,128,villa,married,False,14882,Bejaia,9300975,140,duplex,2,0,0,0,10,0
4884,Annaba,5645260,8005569,100,133,apartment,married,False,14883,Oran,7723837,98,apartment,3,4,0,2,8,0
4885,Blida,7737763,9084095,81,113,apartment,divorced,False,14884,Oran,8067514,108,duplex,4,4,0,2,3,0
4886,Bejaia,7433364,9534989,98,118,villa,divorced,False,14885,Algiers,7676774,128,villa,2,2,3,1,6,0
4887,Constantine,5165398,8613521,75,132,apartment,single,False,14886,Algiers,7410210,90,villa,2,5,1,1,5,0
4888,Tizi Ouzou,5634729,8029392,76,114,duplex,married,True,14887,Ouargla,9877856,118,villa,5,0,1,1,9,0
4889,Setif,8905215,10585874,94,151,duplex,single,False,14888,Tizi Ouzou,8034143,113,duplex,3,2,0,2,6,0
4890,Blida,7626653,10794027,99,126,villa,married,True,14889,Algiers,7757122,91,duplex,4,3,3,0,2,0
4891,Tizi Ouzou,5767672,8911190,100,142,apartment,divorced,False,14890,Tizi Ouzou,7094671,147,apartment,4,4,2,3,2,0
4892,Setif,7414120,8793796,85,119,villa,single,True,14891,Tizi Ouzou,9363490,98,apartment,4,1,3,3,6,0
4893,Batna,8159753,9554828,87,113,villa,single,False,14892,Algiers,7710828,84,duplex,3,0,2,1,7,0
4894,Ouargla,7235712,8900136,78,98,apartment,single,False,14893,Ouargla,8501166,146,villa,2,2,0,1,3,0
4895,Constantine,5694552,6720924,70,110,villa,divorced,True,14894,Batna,7470165,100,villa,3,4,0,3,2,0
4896,Setif,7168932,10454690,73,107,duplex,single,True,14895,Algiers,9867338,136,villa,3,4,0,1,7,0
4897,Algiers,5406343,8232472,95,133,apartment,divorced,False,14896,Setif,8803324,148,duplex,2,0,2,3,8,0
4898,Blida,5000529,6225177,93,143,apartment,single,True,14897,Oran,6788162,118,apartment,3,1,3,3,6,0
4899,Algiers,8352893,10584900,73,108,duplex,divorced,False,14898,Algiers,6808517,92,duplex,2,4,0,0,1,0
4900,Ouargla,5502304,8852949,79,126,apartment,single,False,14899,Bejaia,9922711,87,apartment,3,2,3,1,9,0
4901,Setif,7986750,10727280,78,130,apartment,single,False,14900,Ouargla,8071650,143,apartment,4,2,0,0,3,0
4902,Constantine,7976472,9009204,90,128,apartment,married,True,14901,Constantine,6875026,109,villa,5,4,0,2,5,0
4903,Bejaia,7533112,10034781,87,127,apartment,married,False,14902,Tizi Ouzou,9623165,115,duplex,5,2,0,1,7,0
4904,Bejaia,6234980,9181571,97,147,duplex,married,False,14903,Oran,9979865,120,apartment,5,5,2,3,9,0
4905,Blida,7594363,10504104,73,105,duplex,divorced,True,14904,Constantine,6546282,94,duplex,5,1,1,0,1,0
4906,Tizi Ouzou,6695768,9781252,83,114,villa,single,True,14905,Blida,6500160,112,villa,4,1,3,3,9,0
4907,Annaba,8358097,11501935,88,108,villa,single,False,14906,Blida,9819595,138,villa,2,0,2,0,5,0
4908,Bejaia,8048421,11369956,73,118,villa,single,False,14907,Batna,8783116,148,apartment,5,5,1,3,4,0
4909,Blida,7048167,10481428,99,132,duplex,married,True,14908,Batna,6384773,110,apartment,4,0,0,0,5,0
4910,Algiers,7131545,10244939,74,116,villa,married,False,14909,Batna,8581204,132,villa,4,1,1,3,4,0
4911,Algiers,5703906,8859963,98,141,apartment,divorced,True,14910,Constantine,9837310,125,duplex,5,1,1,1,9,0
4912,Annaba,7128612,9876096,82,123,duplex,married,False,14911,Tizi Ouzou,6588756,92,villa,5,2,0,1,7,0
4913,Tizi Ouzou,7630213,8641942,75,129,duplex,married,False,14912,Tizi Ouzou,7856839,150,apartment,4,0,2,0,6,0
4914,Annaba,6778396,9214952,77,121,duplex,divorced,False,14913,Bejaia,7056441,149,villa,2,2,1,3,6,0
4915,Annaba,6851432,10047914,88,110,apartment,married,True,14914,Oran,7015622,132,duplex,5,5,3,0,1,0
4916,Algiers,6781168,8815476,76,122,duplex,married,True,14915,Constantine,7705802,124,villa,5,0,1,2,5,0
4917,Algiers,5660564,8136468,75,97,apartment,single,True,14916,Annaba,6886974,113,duplex,5,5,3,0,10,0
4918,Batna,7700969,9147564,70,114,duplex,divorced,False,14917,Algiers,9188827,114,duplex,3,5,2,2,1,0
4919,Annaba,5193998,7707456,89,111,villa,married,False,14918,Batna,7034194,93,apartment,2,0,2,3,3,0
4920,Annaba,7373877,9779915,88,122,duplex,single,False,14919,Tizi Ouzou,6178854,140,villa,3,5,3,3,5,0
4921,Setif,8169928,11043105,94,150,villa,single,True,14920,Algiers,9011934,121,apartment,4,5,3,3,6,0
4922,Constantine,8307050,12214666,90,113,duplex,married,True,14921,Blida,6956637,140,apartment,2,1,3,2,1,0
4923,Constantine,8756270,9983576,84,133,duplex,divorced,True,14922,Algiers,9404605,122,villa,4,2,2,2,1,0
4924,Annaba,5153020,8554647,93,117,duplex,married,False,14923,Blida,6635010,107,apartment,2,5,1,1,6,0
4925,Batna,7977408,9289152,89,136,duplex,divorced,True,14924,Constantine,7915591,84,villa,5,5,1,3,9,0
4926,Ouargla,6746658,8136753,71,110,villa,married,True,14925,Ouargla,7153239,100,apartment,3,4,1,2,6,0
4927,Tizi Ouzou,6094555,8193569,78,122,duplex,divorced,False,14926,Algiers,9364766,128,villa,5,2,0,2,1,0
4928,Constantine,7900212,9313028,87,115,villa,married,False,14927,Tizi Ouzou,6400479,131,villa,3,2,3,0,3,0
4929,Tizi Ouzou,5671612,8037874,71,123,duplex,single,True,14928,Batna,6851406,138,duplex,4,1,1,0,3,0
4930,Batna,8781296,10872914,91,119,villa,single,True,14929,Blida,9936925,83,duplex,5,3,2,2,4,0
4931,Constantine,8223045,11481660,89,129,villa,single,False,14930,Bejaia,9470371,100,villa,4,1,2,0,5,0
4932,Bejaia,5679696,8243620,100,137,villa,married,True,14931,Constantine,8212701,122,duplex,2,0,2,2,3,0
4933,Constantine,5762983,7475712,72,110,duplex,married,False,14932,Tizi Ouzou,6682540,115,duplex,3,2,2,1,4,0
4934,Oran,8442283,9756757,98,122,villa,single,False,14933,Tizi Ouzou,7418312,146,apartment,2,5,0,2,2,0
4935,Algiers,6116625,7431882,90,127,villa,divorced,True,14934,Batna,7485615,110,villa,4,5,2,3,10,0
4936,Ouargla,7298123,9002222,97,140,apartment,divorced,False,14935,Bejaia,8631309,86,villa,4,1,2,2,6,0
4937,Tizi Ouzou,7140921,11044698,99,134,duplex,divorced,False,14936,Constantine,9237503,109,villa,5,0,3,0,8,0
4938,Bejaia,5951478,8338632,100,135,duplex,divorced,False,14937,Blida,6657216,90,duplex,5,5,2,2,8,0
4939,Oran,7829925,11391909,72,124,duplex,married,True,14938,Constantine,6666079,105,villa,2,1,3,1,1,0
4940,Setif,5617182,7567953,88,141,apartment,married,True,14939,Annaba,7362654,123,villa,5,2,1,2,6,0
4941,Setif,5808847,8042144,88,143,apartment,divorced,True,14940,Bejaia,7601977,96,apartment,5,0,2,3,5,0
4942,Blida,8436697,9956691,85,124,duplex,single,False,14941,Constantine,6981500,91,apartment,5,4,1,0,4,0
4943,Tizi Ouzou,8488887,11388981,79,103,duplex,single,True,14942,Bejaia,8871224,116,villa,3,3,1,2,5,0
4944,Ouargla,8613682,10536329,78,130,villa,married,True,14943,Bejaia,6767621,84,apartment,3,4,1,1,10,0
4945,Oran,6375042,8897125,76,136,apartment,divorced,True,14944,Ouargla,9060859,91,apartment,5,1,0,1,2,0
4946,Ouargla,8272276,10005569,91,149,villa,divorced,True,14945,Tizi Ouzou,8560622,131,apartment,5,0,3,3,7,0
4947,Setif,5152035,7127056,75,128,villa,divorced,True,14946,Annaba,6474952,144,duplex,5,1,3,0,3,0
4948,Setif,6822990,8030939,91,150,apartment,single,True,14947,Algiers,7697839,115,duplex,4,2,1,0,10,0
4949,Bejaia,5691562,6856026,70,126,duplex,divorced,False,14948,Tizi Ouzou,6644107,89,duplex,4,4,1,0,7,0
4950,Batna,5069720,8934545,89,149,duplex,married,False,14949,Setif,7156665,129,duplex,3,5,3,0,1,0
4951,Oran,8791809,10432966,78,127,villa,single,True,14950,Oran,6437733,112,duplex,2,1,2,2,3,0
4952,Oran,8985652,10082757,80,108,apartment,married,True,14951,Algiers,6135505,141,apartment,4,4,1,3,6,0
4953,Bejaia,5822454,8614372,72,124,villa,divorced,False,14952,Batna,9822452,147,duplex,3,1,0,1,6,0
4954,Algiers,7417344,10919651,72,114,duplex,divorced,True,14953,Setif,9939960,139,villa,3,0,3,0,9,0
4955,Tizi Ouzou,8617388,12491550,85,118,villa,divorced,False,14954,Constantine,9048846,125,apartment,3,5,3,0,8,0
4956,Tizi Ouzou,5890249,9873406,84,105,duplex,single,False,14955,Tizi Ouzou,9310929,145,villa,2,2,3,0,5,0
4957,Blida,5181635,7659306,82,107,apartment,single,True,14956,Blida,8936885,94,duplex,2,4,0,2,10,0
4958,Algiers,6851817,7972222,71,97,duplex,married,True,14957,Batna,8259643,136,duplex,3,4,0,3,8,0
4959,Blida,7648617,11367408,93,127,apartment,married,False,14958,Constantine,7781717,87,villa,5,2,2,0,5,0
4960,Annaba,5674273,7822238,71,116,apartment,married,True,14959,Constantine,6653746,129,villa,4,1,2,2,6,0
4961,Annaba,8352448,11683497,73,112,villa,divorced,False,14960,Tizi Ouzou,6363163,99,duplex,5,5,1,0,4,0
4962,Annaba,6146520,7858837,97,118,villa,divorced,False,14961,Oran,9572872,105,apartment,4,0,3,3,7,0
4963,Bejaia,8512024,11518487,76,121,apartment,divorced,True,14962,Batna,8471047,145,duplex,5,3,3,3,8,0
4964,Batna,8595843,11841260,99,141,duplex,single,False,14963,Ouargla,8805250,120,duplex,3,0,3,0,1,0
4965,Annaba,6025051,7891656,90,141,apartment,single,False,14964,Constantine,6306637,111,villa,4,5,0,0,9,0
4966,Ouargla,7941930,10698685,89,109,duplex,divorced,True,14965,Setif,8998229,147,duplex,4,1,1,2,2,0
4967,Blida,7183404,8656114,90,138,duplex,single,True,14966,Algiers,6946831,141,villa,2,5,2,2,1,0
4968,Bejaia,5426799,8545546,81,136,villa,divorced,True,14967,Oran,9437778,135,duplex,4,4,1,1,3,0
4969,Setif,7732287,10155117,98,144,duplex,single,False,14968,Batna,9986127,81,duplex,4,3,3,0,9,0
4970,Ouargla,7036827,8870529,93,133,duplex,single,False,14969,Batna,6884767,80,duplex,3,5,1,2,6,0
4971,Batna,5307671,8601052,92,112,villa,divorced,False,14970,Constantine,6782474,137,apartment,4,5,3,3,6,0
4972,Constantine,8617808,11869952,100,122,apartment,married,True,14971,Blida,6546822,146,villa,3,1,3,1,10,0
4973,Oran,8493605,11622609,91,113,villa,single,False,14972,Blida,6543017,110,duplex,3,5,1,1,2,0
4974,Oran,5085922,7340759,100,133,apartment,married,False,14973,Bejaia,6567295,89,apartment,5,5,0,1,2,0
4975,Blida,7767785,8830906,83,112,duplex,married,False,14974,Annaba,8894792,86,duplex,2,1,3,1,6,0
4976,Annaba,6711541,10597710,97,117,duplex,single,False,14975,Blida,8193901,130,duplex,3,0,1,3,4,0
4977,Oran,7316485,9042441,80,108,villa,married,True,14976,Batna,9596587,119,duplex,2,3,2,2,2,0
4978,Bejaia,5781165,7669627,77,131,villa,single,True,14977,Setif,6685772,130,villa,3,3,0,3,9,0
4979,Annaba,6903461,10225897,76,122,apartment,married,True,14978,Setif,9165991,111,duplex,3,5,1,0,4,0
4980,Setif,6963760,8684489,82,109,duplex,divorced,True,14979,Batna,6365324,112,villa,3,3,0,2,7,0
4981,Bejaia,6732570,10695552,92,140,duplex,divorced,True,14980,Oran,7975272,98,duplex,3,2,2,2,5,0
4982,Tizi Ouzou,5791402,9395260,76,113,apartment,married,True,14981,Oran,7312691,103,apartment,4,2,3,2,2,0
4983,Blida,8811749,10993869,77,97,apartment,married,True,14982,Blida,9117462,122,villa,2,4,1,3,2,0
4984,Blida,7358384,9203768,83,134,duplex,divorced,True,14983,Constantine,7739088,123,villa,4,0,0,3,3,0
4985,Ouargla,5510565,8667762,76,126,villa,married,True,14984,Ouargla,9007336,137,duplex,4,0,1,2,1,0
4986,Oran,8947175,11864066,97,148,duplex,single,False,14985,Bejaia,8076358,145,villa,2,2,1,0,10,0
4987,Algiers,8782074,10697264,94,127,apartment,married,True,14986,Oran,9534426,110,duplex,5,3,1,0,3,0
4988,Tizi Ouzou,5264950,6684629,98,133,apartment,divorced,True,14987,Bejaia,7457363,148,duplex,2,0,0,2,6,0
4989,Bejaia,7051791,10174526,87,129,apartment,single,False,14988,Ouargla,7977891,91,apartment,2,2,0,1,1,0
4990,Annaba,7320769,10167118,92,147,villa,divorced,False,14989,Oran,8552126,82,duplex,4,4,0,0,6,0
4991,Bejaia,6722614,8350691,99,150,villa,single,False,14990,Tizi Ouzou,8571952,142,villa,2,2,0,3,9,0
4992,Algiers,5446704,8295950,91,135,duplex,married,False,14991,Blida,9227373,97,apartment,2,2,3,2,2,0
4993,Batna,8899146,12693114,70,106,duplex,divorced,True,14992,Annaba,7493454,134,duplex,5,3,3,2,9,0
4994,Oran,6106964,7473769,86,127,apartment,divorced,False,14993,Ouargla,7506681,134,duplex,5,1,1,1,4,0
4995,Constantine,7654683,8838169,72,125,duplex,single,False,14994,Oran,6320882,94,apartment,2,1,0,1,9,0
4996,Tizi Ouzou,8644765,10778128,93,119,apartment,married,False,14995,Ouargla,8247053,125,apartment,4,1,1,0,4,0
4997,Ouargla,8740694,11363965,72,99,apartment,single,True,14996,Bejaia,9955021,109,villa,5,1,0,0,5,0
4998,Setif,5884534,9278384,80,119,apartment,divorced,True,14997,Constantine,8405079,102,duplex,5,1,2,3,6,0
4999,Setif,6731310,9310007,87,122,villa,single,False,14998,Annaba,9795852,110,villa,4,5,3,2,8,0
5000,Batna,6936151,9099995,70,121,apartment,single,False,14999,Bejaia,8540007,83,apartment,5,0,0,2,4,0
5001,Annaba,6324417,9974010,88,116,villa,divorced,True,15000,Tizi Ouzou,6247273,95,apartment,3,4,2,1,10,0
5002,Algiers,6860648,9095204,98,130,apartment,married,True,15001,Batna,8282993,83,apartment,3,2,2,0,10,0
5003,Oran,6986361,9636103,79,115,duplex,married,True,15002,Algiers,8124936,136,duplex,2,4,2,0,9,0
5004,Annaba,5345073,7701524,95,141,duplex,single,True,15003,Blida,8948821,122,apartment,2,0,1,0,3,0
5005,Blida,7614571,10772344,100,127,apartment,divorced,False,15004,Ouargla,9936649,108,duplex,5,0,2,0,6,0
5006,Batna,5442720,9113964,97,123,apartment,divorced,True,15005,Bejaia,6123188,136,duplex,2,2,3,0,5,0
5007,Algiers,7940475,11703769,84,143,duplex,single,False,15006,Tizi Ouzou,7892255,87,duplex,2,4,1,0,10,0
5008,Bejaia,5916187,9537695,91,115,apartment,divorced,True,15007,Algiers,7723924,97,villa,3,1,3,0,1,0
5009,Ouargla,5355867,7670172,76,111,villa,divorced,False,15008,Batna,8875977,96,apartment,3,1,2,0,5,0
5010,Algiers,8423415,11624118,78,100,duplex,divorced,True,15009,Bejaia,6372346,114,duplex,4,4,2,1,7,0
5011,Tizi Ouzou,7608527,10259463,78,127,apartment,married,False,15010,Constantine,7772165,143,apartment,4,0,1,3,9,0
5012,Algiers,7299525,9381561,84,137,apartment,married,True,15011,Batna,9386909,144,apartment,4,4,0,3,3,0
5013,Batna,6927801,9067880,83,112,apartment,divorced,False,15012,Batna,9232206,112,duplex,2,1,2,1,2,0
5014,Setif,5451379,7327416,72,92,duplex,divorced,False,15013,Oran,8278732,149,villa,3,3,3,3,4,0
5015,Bejaia,5116786,8036014,79,102,villa,single,False,15014,Tizi Ouzou,7048976,115,apartment,4,4,0,1,2,0
5016,Setif,7841089,10199561,100,143,villa,divorced,True,15015,Bejaia,6116401,140,villa,2,2,0,0,6,0
5017,Annaba,7559672,9743303,96,149,apartment,single,True,15016,Oran,6955942,134,villa,2,3,3,0,2,0
5018,Oran,8389229,11481065,84,105,apartment,married,False,15017,Algiers,9866842,96,apartment,4,2,0,2,10,0
5019,Blida,8307010,11453758,70,96,apartment,divorced,True,15018,Setif,9390713,110,apartment,4,4,3,3,1,0
5020,Bejaia,5238522,8214182,88,141,duplex,married,False,15019,Blida,6961435,108,villa,4,0,1,0,5,0
5021,Bejaia,6437751,8336883,84,115,villa,divorced,False,15020,Setif,8338596,128,duplex,5,0,1,0,6,0
5022,Setif,8220041,10091478,70,121,villa,divorced,True,15021,Batna,8312556,85,villa,5,0,1,3,8,0
5023,Bejaia,5713803,9704007,93,125,apartment,divorced,True,15022,Oran,7472107,100,duplex,2,1,2,0,4,0
5024,Setif,5610518,8150536,82,121,apartment,divorced,True,15023,Blida,7702344,119,villa,3,2,3,3,2,0
5025,Tizi Ouzou,8917766,11264916,85,134,apartment,single,False,15024,Bejaia,8680719,111,villa,3,1,0,0,4,0
5026,Constantine,7978388,10335362,75,127,villa,single,False,15025,Ouargla,9096295,82,villa,2,1,1,1,8,0
5027,Ouargla,8302542,10296862,96,128,duplex,divorced,False,15026,Setif,9052755,116,villa,2,2,0,2,1,0
5028,Blida,5255612,7145999,95,123,duplex,single,False,15027,Algiers,7934812,106,villa,3,5,0,0,2,0
5029,Ouargla,6822191,10224102,78,103,apartment,single,True,15028,Tizi Ouzou,6305818,83,apartment,2,1,0,2,5,0
5030,Batna,5715529,7291432,85,128,villa,divorced,False,15029,Bejaia,6376547,114,villa,5,5,0,3,3,0
5031,Batna,8865637,12137605,94,121,duplex,single,True,15030,Ouargla,7367958,98,duplex,5,0,0,2,1,0
5032,Tizi Ouzou,6339192,8100182,82,104,villa,single,False,15031,Batna,6808818,111,duplex,2,2,0,0,8,0
5033,Blida,6619387,10108090,87,121,villa,single,True,15032,Batna,7976298,125,duplex,3,4,3,0,3,0
5034,Oran,6913189,10475673,90,113,duplex,divorced,False,15033,Blida,9281830,92,villa,5,4,3,2,3,0
5035,Blida,5902617,8535875,74,102,duplex,divorced,True,15034,Blida,9357336,139,villa,5,5,2,3,1,0
5036,Oran,5980743,9193002,85,123,duplex,single,True,15035,Bejaia,6819610,119,villa,2,2,0,0,9,0
5037,Algiers,6264265,9677111,88,126,villa,single,False,15036,Batna,9002159,99,apartment,5,0,3,1,6,0
5038,Ouargla,6790930,9268995,86,113,villa,divorced,True,15037,Annaba,8570623,103,duplex,5,2,1,0,5,0
5039,Batna,7474541,10555119,79,120,apartment,single,True,15038,Annaba,7349783,85,villa,4,0,0,2,8,0
5040,Constantine,6690573,9215203,73,118,duplex,divorced,True,15039,Setif,7665564,136,villa,2,3,1,0,8,0
5041,Blida,5401450,8435446,97,119,apartment,single,False,15040,Tizi Ouzou,8809832,134,villa,5,2,3,2,4,0
5042,Blida,7846952,9777943,97,150,villa,married,False,15041,Bejaia,9846776,142,villa,3,4,3,1,2,0
5043,Annaba,5990131,7457147,98,123,villa,single,True,15042,Annaba,7689538,80,apartment,5,2,2,0,1,0
5044,Constantine,7835357,9312868,88,134,villa,married,True,15043,Blida,8871756,121,duplex,4,1,2,3,6,0
5045,Bejaia,6627115,10331126,89,122,duplex,single,True,15044,Batna,6966165,98,duplex,4,1,1,1,2,0
5046,Blida,7666985,9520693,70,101,apartment,single,True,15045,Algiers,7549892,138,apartment,4,4,1,2,5,0
5047,Bejaia,6327830,10141491,94,136,duplex,divorced,False,15046,Ouargla,9955656,82,villa,3,3,3,0,9,0
5048,Batna,5596114,6648028,72,130,villa,single,False,15047,Oran,6620377,146,villa,5,4,0,0,4,0
5049,Tizi Ouzou,8950010,12009137,85,129,apartment,single,False,15048,Ouargla,9513520,132,apartment,4,1,2,2,3,0
5050,Setif,8156949,9487726,100,122,apartment,divorced,True,15049,Annaba,8493586,112,duplex,5,1,2,0,10,0
5051,Constantine,5427677,8188340,93,146,duplex,divorced,True,15050,Annaba,8718667,149,villa,3,3,1,0,8,0
5052,Oran,5793570,9337645,76,132,apartment,married,True,15051,Algiers,7043611,132,villa,4,2,0,0,8,0
5053,Blida,8389409,12115573,97,123,duplex,single,True,15052,Blida,8075394,94,duplex,4,4,2,1,2,0
5054,Bejaia,5054002,7626276,78,135,duplex,divorced,False,15053,Constantine,7746770,142,apartment,5,1,0,0,6,0
5055,Algiers,7430222,10636755,97,139,duplex,divorced,False,15054,Batna,6504774,111,apartment,3,2,1,1,3,0
5056,Oran,8096984,11261197,97,127,villa,married,True,15055,Oran,6165629,88,villa,5,3,2,2,3,0
5057,Ouargla,5928134,8024028,95,127,villa,single,True,15056,Blida,7472812,81,duplex,2,5,3,1,4,0
5058,Bejaia,5524605,7411044,99,148,duplex,single,False,15057,Bejaia,8698626,120,apartment,2,4,1,1,1,0
5059,Bejaia,5809631,9468530,97,119,villa,single,True,15058,Blida,9881759,85,duplex,3,2,0,0,7,0
5060,Setif,5485813,7789316,93,148,apartment,single,True,15059,Blida,8516292,107,apartment,3,3,3,3,9,0
5061,Ouargla,8148831,9604172,89,114,duplex,married,True,15060,Ouargla,6745887,129,apartment,5,2,3,3,7,0
5062,Bejaia,8559798,10456788,91,132,duplex,divorced,True,15061,Constantine,6600816,119,apartment,4,0,1,3,5,0
5063,Batna,7538485,10933422,98,145,villa,single,False,15062,Constantine,7398888,97,apartment,2,5,2,3,5,0
5064,Ouargla,5193628,6598405,80,111,duplex,married,False,15063,Annaba,9598220,84,apartment,3,5,1,2,4,0
5065,Bejaia,5556406,6812507,73,99,villa,divorced,False,15064,Setif,9190214,88,villa,5,0,2,1,1,0
5066,Batna,8717440,11392990,88,140,duplex,divorced,True,15065,Bejaia,8215424,121,apartment,2,3,2,0,8,0
5067,Setif,7363524,9212310,81,140,duplex,single,False,15066,Oran,7128091,141,duplex,4,0,1,2,6,0
5068,Annaba,7069685,9653689,85,120,villa,divorced,True,15067,Oran,7862571,108,duplex,4,1,1,0,10,0
5069,Ouargla,6368866,9753246,96,156,duplex,divorced,False,15068,Tizi Ouzou,9267639,128,villa,4,0,1,1,8,0
5070,Batna,7074570,8258107,97,122,duplex,divorced,True,15069,Blida,7234560,94,duplex,2,2,2,3,2,0
5071,Oran,7363273,8998889,85,106,duplex,married,True,15070,Annaba,6285410,134,villa,3,5,2,0,1,0
5072,Constantine,5967230,7880139,87,118,apartment,single,True,15071,Algiers,7490009,106,villa,3,3,0,2,4,0
5073,Oran,7834138,9144373,83,126,villa,married,False,15072,Algiers,8626527,136,villa,4,0,0,3,6,0
5074,Algiers,6170636,7407304,76,112,apartment,single,False,15073,Tizi Ouzou,9072811,80,apartment,5,4,3,2,7,0
5075,Annaba,5787220,8684895,77,110,villa,divorced,True,15074,Ouargla,8753914,113,duplex,2,5,2,3,5,0
5076,Algiers,5401695,7484099,87,141,apartment,divorced,True,15075,Bejaia,7426299,112,apartment,5,5,0,2,1,0
5077,Batna,6811899,8180933,77,130,villa,divorced,True,15076,Blida,7045169,90,villa,4,3,0,0,1,0
5078,Ouargla,6036049,9637937,83,126,villa,divorced,True,15077,Setif,8082173,120,duplex,2,0,0,2,7,0
5079,Batna,8788005,10974910,92,141,duplex,married,True,15078,Constantine,9416610,141,villa,4,1,2,0,4,0
5080,Blida,7950885,9414271,91,139,duplex,single,True,15079,Oran,6362582,97,villa,2,0,3,2,2,0
5081,Tizi Ouzou,7131401,10565371,82,129,duplex,married,True,15080,Annaba,7187702,84,duplex,4,2,0,2,2,0
5082,Algiers,6786422,9416515,71,112,apartment,single,False,15081,Bejaia,6667599,121,villa,5,2,0,2,1,0
5083,Batna,7813405,10633975,95,121,apartment,single,False,15082,Annaba,8567696,143,villa,3,3,3,0,1,0
5084,Ouargla,5609622,9458796,99,122,villa,married,False,15083,Annaba,9878486,104,duplex,3,5,1,3,9,0
5085,Setif,5961088,8634176,98,123,villa,divorced,True,15084,Bejaia,6203106,90,apartment,3,0,1,1,2,0
5086,Oran,5330628,9253552,97,140,duplex,divorced,False,15085,Tizi Ouzou,8691175,115,apartment,5,5,1,1,10,0
5087,Batna,6896007,9976793,98,150,duplex,single,False,15086,Blida,9283903,127,apartment,4,2,3,1,1,0
5088,Blida,6333913,8112057,80,130,duplex,married,False,15087,Blida,9821097,111,duplex,5,3,3,0,6,0
5089,Blida,8575879,10310920,70,97,apartment,single,True,15088,Oran,7588399,119,villa,5,3,1,3,6,0
5090,Setif,6127784,8592743,79,102,apartment,married,False,15089,Blida,9272075,92,duplex,4,1,1,2,1,0
5091,Oran,7503760,9382972,72,95,duplex,single,False,15090,Constantine,8948725,106,apartment,5,5,2,0,3,0
5092,Setif,5922435,9621967,98,153,villa,single,False,15091,Algiers,8754184,120,duplex,3,2,2,1,10,0
5093,Oran,8265770,9839394,94,130,duplex,married,False,15092,Setif,9044209,137,villa,5,5,2,2,7,0
5094,Batna,6103581,9293478,78,129,villa,divorced,True,15093,Blida,9165112,143,villa,4,3,2,2,10,0
5095,Constantine,6878580,10113338,90,149,apartment,married,False,15094,Setif,8340033,107,apartment,2,5,1,0,3,0
5096,Constantine,8817269,11574924,100,120,villa,married,False,15095,Constantine,9818240,141,villa,2,4,3,3,3,0
5097,Batna,7840789,10362681,72,127,apartment,married,True,15096,Oran,6398710,150,apartment,2,3,1,2,4,0
5098,Ouargla,7041938,10181856,91,151,duplex,married,True,15097,Ouargla,8489018,144,duplex,5,5,3,2,5,1
5099,Algiers,8710704,10270467,87,121,apartment,single,True,15098,Tizi Ouzou,8838342,135,duplex,4,4,1,0,6,0
5100,Blida,6666720,9343894,79,120,duplex,divorced,True,15099,Tizi Ouzou,7426555,101,apartment,4,1,2,1,9,0
5101,Algiers,8529126,12065411,91,115,duplex,divorced,False,15100,Annaba,6516784,83,villa,2,1,3,0,5,0
5102,Ouargla,8483560,12461043,76,116,duplex,divorced,False,15101,Constantine,9299496,90,apartment,5,4,1,3,5,0
5103,Annaba,5083092,6828409,81,128,apartment,single,False,15102,Batna,9336466,87,apartment,4,0,0,3,2,0
5104,Tizi Ouzou,7825474,10941358,74,104,villa,single,False,15103,Annaba,9747403,88,duplex,4,2,3,1,1,0
5105,Tizi Ouzou,7481026,8700309,85,110,apartment,single,True,15104,Blida,9241785,123,apartment,5,5,1,2,9,0
5106,Algiers,6581307,7648771,96,133,duplex,married,True,15105,Tizi Ouzou,8220573,146,duplex,5,4,0,2,10,0
5107,Bejaia,8095008,11856619,99,123,duplex,single,True,15106,Bejaia,9241407,97,duplex,2,2,2,0,6,0
5108,Blida,6488603,9402425,95,150,villa,single,True,15107,Blida,6202692,132,villa,5,2,2,1,9,0
5109,Setif,6517077,8279130,77,128,apartment,married,False,15108,Algiers,7411286,101,apartment,4,2,0,3,6,0
5110,Ouargla,7851318,9726292,74,102,villa,married,False,15109,Bejaia,8704621,97,apartment,3,4,0,3,8,0
5111,Tizi Ouzou,7790618,11712525,98,150,apartment,single,True,15110,Blida,8230089,124,apartment,2,0,3,1,8,0
5112,Batna,5002882,6772141,90,150,villa,single,False,15111,Batna,7933144,89,apartment,3,3,0,1,3,0
5113,Bejaia,7841433,9123665,82,128,duplex,divorced,True,15112,Setif,8602734,119,villa,5,3,3,1,8,0
5114,Ouargla,5994166,7975402,76,100,duplex,single,False,15113,Batna,9614600,130,apartment,3,3,1,2,8,0
5115,Bejaia,8726885,10112055,76,119,duplex,divorced,True,15114,Setif,9194775,131,duplex,5,4,1,3,8,0
5116,Bejaia,7636066,9895834,89,116,villa,divorced,False,15115,Algiers,9668626,133,villa,5,1,2,2,3,0
5117,Setif,7854708,10632699,85,129,apartment,single,True,15116,Setif,7781154,87,apartment,4,4,3,3,9,0
5118,Constantine,6529823,8630894,91,135,villa,divorced,False,15117,Setif,7296202,139,duplex,2,2,1,2,7,0
